Row number,avg_monthly_hrs,department,filed_complaint,last_evaluation,n_projects,recently_promoted,salary,satisfaction,status,tenure
3560,135,,1,0.509781189,3,,medium,0.541315545,Employed,3
3561,154,support,1,,3,,low,0.605903616,Employed,3
3562,207,support,,0.921398411,4,,low,0.79673841,Employed,3
3563,135,sales,,0.524953145,2,,medium,0.397608806,Left,3
3564,167,finance,,0.591295079,3,,medium,0.732366232,Employed,4
3565,159,product,1,0.46589446,2,,medium,0.397458995,Left,3
3566,216,marketing,,0.532431504,4,,medium,0.60989485,Employed,2
3567,178,sales,1,0.633221256,4,,medium,0.938231673,Employed,3
3568,150,sales,1,0.6512789,3,,medium,0.281604574,Employed,3
3569,261,finance,,0.876483268,6,,medium,0.093314344,Left,4
3570,137,IT,,0.861385202,5,,high,0.811490285,Employed,4
3571,153,engineering,,0.799223025,4,,low,0.604250682,Employed,2
3572,247,support,,0.522742642,4,,low,1,Employed,3
3573,226,information_technology,,0.727484367,3,,medium,0.568033431,Employed,3
3574,265,marketing,,0.744095751,4,,medium,0.900425981,Employed,4
3575,212,sales,,0.603298937,5,,medium,0.691345432,Employed,6
3576,188,sales,1,0.917713716,4,,low,0.605525146,Employed,4
3577,154,engineering,,0.484219331,2,,low,0.34199672,Left,3
3578,283,admin,,0.662096958,6,,low,0.372916532,Employed,2
3579,270,sales,1,0.886359288,3,1,medium,0.987503619,Employed,3
3580,258,engineering,,0.985005187,4,,medium,0.882993245,Left,5
3581,233,sales,,0.770221839,5,1,medium,0.538894276,Employed,7
3582,171,sales,,,3,,low,0.574645851,Employed,2
3583,151,engineering,,0.826623022,2,,low,0.317662716,Left,4
3584,153,management,,0.459061077,2,,low,0.516851023,Left,3
3585,230,sales,,0.627588822,5,,low,0.799208493,Employed,3
3586,214,engineering,,0.501541406,4,,medium,0.267868056,Left,4
3587,248,finance,,0.836254208,3,,high,0.55903136,Employed,2
3588,244,product,,0.911716563,3,,medium,0.834802067,Employed,3
3589,135,engineering,,0.520187824,2,,medium,0.480209027,Employed,4
3590,230,engineering,,0.538283789,4,,low,0.566747647,Employed,2
3591,266,sales,,0.771476042,5,,low,0.180627905,Employed,6
3592,256,IT,,,4,,low,1,Employed,3
3593,253,support,,,3,,low,0.913248002,Employed,3
3594,154,management,,0.844986059,4,,high,0.245348328,Employed,10
3595,231,IT,1,,5,,low,0.824020562,Employed,2
3596,205,marketing,,,3,,high,0.831848018,Employed,3
3597,213,,,0.910638291,5,,high,1,Employed,2
3598,239,engineering,,0.886228397,2,,low,0.211619403,Employed,2
3599,232,finance,1,0.904612145,5,,medium,0.917539321,Left,5
3600,139,sales,,,2,,low,0.450333434,Left,3
3601,198,sales,,0.800087788,4,,low,0.472513865,Employed,4
3602,245,engineering,,,4,,medium,0.63428511,Employed,3
3603,154,sales,,0.620974087,4,,medium,0.687970788,Employed,3
3604,218,engineering,,0.397507521,5,,low,0.94002743,Employed,2
3605,261,sales,,0.968318477,4,,medium,0.985739545,Employed,4
3606,106,sales,,0.849824899,5,,medium,0.728923647,Employed,5
3607,165,support,,0.826182817,6,,low,0.509310805,Left,6
3608,104,IT,,0.447187246,3,,low,0.624686657,Employed,4
3609,135,sales,,0.646301865,4,,medium,0.860020227,Employed,2
3610,269,sales,,0.96168402,5,,medium,0.723119138,Left,5
3611,131,sales,,0.929321472,3,,low,0.597228546,Left,4
3612,188,engineering,,0.591377932,5,,low,1,Employed,3
3613,264,engineering,,,5,,low,0.885394157,Employed,3
3614,159,procurement,,0.356729567,2,,low,0.942633206,Employed,6
3615,244,sales,,0.545151808,4,,medium,0.723382836,Employed,3
3616,204,marketing,1,0.954077309,4,,low,0.905731205,Employed,3
3617,258,management,1,0.48628151,5,,high,0.609919968,Employed,10
3618,174,finance,,0.795462489,4,,low,1,Employed,3
3619,198,product,,0.519568775,4,,medium,1,Employed,3
3620,236,sales,,0.56967283,3,,medium,0.559216874,Employed,3
3621,181,sales,,0.808893395,4,,low,0.774787912,Employed,3
3622,274,product,1,0.526392723,3,,medium,0.485569086,Employed,2
3623,150,sales,,0.539077777,4,,high,0.664064006,Employed,4
3624,286,sales,,0.653879648,6,1,medium,0.142934874,Employed,7
3625,177,support,,0.539173988,3,,high,0.752963274,Employed,4
3626,162,engineering,,0.751043298,3,,low,0.57651989,Employed,2
3627,177,finance,,0.501773136,2,,low,0.666624704,Employed,3
3628,145,sales,1,0.448649879,4,1,medium,0.740786059,Employed,5
3629,198,sales,,0.751561965,5,,low,0.6396325,Employed,3
3630,136,sales,,0.904213766,4,,medium,0.845655401,Employed,3
3631,217,sales,,0.686431369,4,,low,0.734481354,Employed,3
3632,268,sales,1,0.937015033,3,,low,0.759355671,Employed,3
3633,139,finance,,0.428747885,4,,low,0.553315062,Employed,3
3634,216,engineering,,,4,,medium,0.574012693,Employed,3
3635,212,sales,,0.753324933,3,,medium,0.997322804,Employed,3
3636,184,product,,0.50146978,3,,low,0.781874078,Employed,2
3637,198,,,0.764517622,4,,medium,0.834759445,Employed,2
3638,146,sales,,0.53879916,2,,medium,0.433318561,Left,3
3639,239,product,,0.842810603,3,,low,0.618982404,Employed,4
3640,142,marketing,,0.90928613,5,,low,0.737915969,Employed,3
3641,249,IT,,0.573756165,3,,medium,0.831547412,Employed,3
3642,217,admin,,0.631524185,4,,medium,0.9847905,Employed,4
3643,274,support,,0.929425237,3,,high,0.682969275,Employed,2
3644,197,sales,,0.812246479,4,,low,0.842637746,Employed,3
3645,255,sales,,0.751009163,2,,low,0.860848364,Employed,7
3646,137,,1,0.501619677,4,,medium,0.608335123,Employed,3
3647,186,engineering,1,0.570145967,4,,medium,0.983758758,Employed,4
3648,270,engineering,,0.677521613,3,,low,0.738712678,Employed,4
3649,106,product,1,0.798094048,4,,low,0.481616282,Employed,2
3650,221,sales,1,0.793287607,3,,medium,0.528914468,Employed,10
3651,267,engineering,,0.469008458,5,,low,0.876574772,Employed,2
3652,300,management,,0.972057459,7,,medium,0.127920046,Left,4
3653,147,finance,,0.857871443,3,,medium,0.963771072,Employed,8
3654,102,product,1,0.658255257,3,,medium,0.66925653,Employed,4
3655,151,IT,,0.545661642,2,,low,0.380905293,Left,3
3656,212,sales,1,0.662663411,3,,medium,0.791506074,Employed,2
3657,243,engineering,,0.969627873,4,,low,0.220021241,Employed,4
3658,194,product,,0.763244851,6,,low,0.350713061,Employed,5
3659,304,product,,0.784109074,5,,low,0.845764483,Left,5
3660,238,engineering,,0.746006314,3,,medium,0.161265283,Employed,8
3661,197,engineering,1,0.79666063,4,,low,0.770959151,Employed,3
3662,173,sales,,0.925060408,4,,low,0.600486356,Employed,4
3663,267,engineering,,0.590105207,3,,low,0.775490572,Employed,3
3664,183,sales,1,0.771576203,4,,low,0.625357109,Employed,4
3665,161,marketing,1,0.702640122,4,,low,0.876913025,Employed,4
3666,224,support,,0.88803648,4,,high,0.517333223,Employed,6
3667,224,sales,,0.743363697,6,,high,0.853000958,Employed,6
3668,240,sales,,0.582981743,3,,medium,0.465959854,Employed,3
3669,151,sales,1,0.697357671,4,,low,0.948718926,Employed,2
3670,209,support,1,0.583212359,5,,medium,0.117276598,Employed,4
3671,158,admin,,0.505123882,2,,low,0.331414094,Left,3
3672,280,IT,1,,4,,medium,0.912473738,Employed,3
3673,250,engineering,,0.890942035,3,,medium,0.754764924,Employed,6
3674,255,engineering,,0.967812373,6,,low,0.156849388,Left,4
3675,285,engineering,,0.901574553,6,,low,0.13168346,Left,4
3676,200,support,,0.757901344,3,,medium,0.613870118,Employed,2
3677,142,engineering,,,2,,low,0.543737166,Employed,3
3678,172,sales,1,0.869570398,4,,medium,0.817841282,Employed,3
3679,227,marketing,,1,4,,medium,0.968520029,Employed,3
3680,170,IT,,0.763289046,5,,low,0.813716921,Employed,4
3681,187,sales,,0.68893516,5,,medium,0.608253941,Employed,3
3682,233,support,,0.667501778,4,,medium,0.629794229,Employed,3
3683,270,sales,1,0.512904013,4,,medium,0.799740344,Employed,3
3684,181,procurement,,0.505648073,6,,low,0.618985251,Employed,4
3685,273,engineering,,0.948901158,5,,low,0.805946741,Employed,2
3686,213,support,,0.799051735,4,,low,0.953465445,Employed,3
3687,250,sales,,0.675956568,3,,medium,0.587799635,Employed,3
3688,183,sales,,,4,,low,0.917977952,Employed,3
3689,190,IT,1,0.661657435,3,,medium,0.783662489,Employed,10
3690,182,admin,1,0.755742013,4,,medium,0.635671441,Employed,2
3691,223,engineering,,0.546798346,3,,low,0.464270852,Employed,3
3692,208,management,,0.69010982,3,,medium,0.787862222,Employed,4
3693,166,sales,1,0.509470362,3,,medium,0.975885078,Employed,6
3694,192,IT,,0.675061321,4,,low,0.81184384,Employed,3
3695,193,sales,,0.646581004,6,,medium,0.910958375,Employed,4
3696,306,product,,0.802271676,7,,medium,0.131756842,Left,4
3697,255,marketing,1,0.561647393,3,,low,0.955227495,Employed,4
3698,175,procurement,,0.780066836,3,,medium,0.797019121,Employed,3
3699,140,sales,,0.440379169,2,,medium,0.361768184,Left,3
3700,132,sales,,0.477054656,2,,medium,0.495775152,Left,3
3701,269,finance,,0.586695107,4,,medium,0.572624655,Employed,4
3702,237,sales,,0.626854596,4,,medium,0.897317534,Employed,2
3703,274,management,,0.514695738,4,,low,0.840257005,Employed,2
3704,158,sales,,,5,,low,0.755361912,Employed,3
3705,252,sales,,,4,1,high,0.747509284,Employed,2
3706,159,product,,,4,,low,0.844912601,Employed,3
3707,128,engineering,,0.500298951,2,,medium,0.471926778,Left,3
3708,135,procurement,1,0.970195433,4,1,low,0.781197755,Employed,3
3709,192,sales,,0.67346098,4,,high,0.158237472,Employed,6
3710,260,support,,0.96954556,6,,low,0.063962168,Left,4
3711,128,,,0.976830706,4,,medium,0.51362592,Employed,6
3712,147,IT,,0.76466578,3,,low,0.750802228,Employed,3
3713,134,engineering,,0.568738877,2,,low,0.422516601,Left,3
3714,189,engineering,,0.781564293,5,,medium,0.604421358,Employed,3
3715,244,sales,,0.804526946,5,,low,0.785472265,Left,5
3716,151,product,,0.894954661,3,,medium,0.604206871,Employed,3
3717,264,product,1,0.597468485,4,,low,0.521015839,Employed,2
3718,247,engineering,,,3,,high,0.815407189,Employed,2
3719,249,engineering,,0.934562446,4,,medium,0.583810736,Employed,4
3720,292,engineering,,0.771531912,6,1,low,0.064434698,Left,4
3721,158,sales,1,0.525098277,3,,medium,0.946216285,Employed,2
3722,237,IT,,0.749259514,3,,low,0.738780829,Employed,3
3723,133,sales,,0.757898659,4,,low,1,Employed,2
3724,124,sales,,0.382462219,2,,low,0.620877313,Employed,2
3725,199,support,,,4,,low,0.798450608,Employed,3
3726,132,engineering,,0.684927164,4,,medium,0.606585539,Employed,4
3727,177,sales,,0.881189255,4,,low,0.698738254,Employed,7
3728,134,engineering,,0.614853642,4,,low,0.570675606,Employed,3
3729,141,sales,1,0.462154332,2,,low,0.466325703,Left,3
3730,212,sales,,0.997517551,4,,low,0.841499082,Employed,3
3731,243,sales,1,0.922841612,6,,low,0.16307263,Left,4
3732,168,sales,,0.514102066,4,,low,0.471084605,Employed,2
3733,187,,1,0.888063242,4,,low,0.50210586,Employed,4
3734,156,engineering,,0.449716538,2,,low,0.486764722,Left,3
3735,191,IT,,0.78995796,4,,medium,0.763326239,Employed,3
3736,251,product,,0.961251118,6,,low,0.091459745,Employed,4
3737,149,finance,,,2,,low,0.443092852,Left,3
3738,143,management,,0.625983714,4,,medium,0.664536849,Employed,8
3739,146,IT,,0.500733346,2,,low,0.389747191,Left,3
3740,145,sales,,,2,,low,0.483462936,Left,3
3741,87,temp,1,,2,,medium,,Employed,
3742,239,engineering,,0.773830264,4,,medium,0.946530147,Employed,2
3743,263,IT,,0.579924757,4,,medium,0.549299637,Employed,3
3744,179,,,0.812055837,4,,low,0.660308383,Employed,3
3745,169,procurement,,0.788858354,3,,low,0.825078639,Employed,3
3746,215,,,0.965083746,3,,low,0.812307228,Employed,2
3747,258,support,,0.43292553,4,,low,0.503662688,Employed,3
3748,224,,,0.563082762,5,,medium,0.66739659,Employed,3
3749,141,marketing,,0.92832613,4,,low,0.898711158,Employed,2
3750,157,finance,,0.537781055,2,,low,0.473152812,Left,3
3751,259,sales,,0.992309808,4,,medium,0.869102583,Left,5
3752,286,sales,,0.864142945,7,,low,0.096790079,Left,4
3753,199,IT,,0.667736395,4,,medium,0.755224779,Employed,2
3754,161,management,,1,5,,high,0.599819951,Employed,3
3755,294,engineering,,,4,,low,0.451373518,Left,3
3756,200,sales,,0.94685881,4,,medium,0.828180119,Employed,4
3757,263,support,,0.848446413,4,,medium,0.75216318,Employed,4
3758,214,marketing,1,0.672885027,5,,low,0.966497995,Employed,3
3759,188,sales,1,0.514378064,3,,low,0.925335408,Employed,3
3760,139,engineering,,0.584571558,2,,medium,0.303864573,Employed,3
3761,153,engineering,,0.755615828,3,,medium,0.709648534,Employed,3
3762,151,sales,,0.498054036,2,,low,0.385962533,Left,3
3763,140,sales,,0.514717838,2,,low,0.348527742,Left,3
3764,74,temp,,,1,,low,,Left,
3765,272,support,,0.943627902,4,,low,0.585356418,Employed,2
3766,191,,,0.790250978,5,,medium,0.971097566,Employed,4
3767,261,IT,,0.555201434,5,,medium,0.868671905,Employed,3
3768,134,,,,2,,low,0.472456545,Left,3
3769,256,,,0.542657202,4,,low,0.650662415,Employed,6
3770,149,,,0.54889826,4,,medium,1,Employed,2
3771,260,engineering,,0.752920007,5,,high,0.124350574,Employed,6
3772,149,finance,,0.587577917,2,,low,0.445568627,Left,3
3773,163,marketing,,0.545923549,2,,low,0.49134712,Employed,2
3774,166,engineering,1,0.960755323,6,,medium,0.558866988,Employed,5
3775,197,engineering,,0.729322349,3,,low,0.457665825,Employed,2
3776,179,marketing,,0.584452113,4,,low,1,Employed,4
3777,290,support,,0.85868352,6,,low,0.096361624,Left,4
3778,155,engineering,,0.86669171,3,,medium,0.757979198,Employed,3
3779,176,management,,0.880441381,3,,medium,0.701536208,Employed,3
3780,118,finance,,0.633685587,6,,low,0.942421456,Employed,2
3781,261,product,1,0.78033871,4,,medium,0.76812092,Employed,3
3782,211,engineering,,0.529470818,3,,low,0.529196073,Employed,4
3783,153,product,,0.471997374,4,,low,0.760306634,Employed,7
3784,173,support,,0.770801499,4,,medium,0.759288438,Employed,2
3785,195,support,,0.911955154,3,,low,0.86202436,Employed,3
3786,254,marketing,,0.57383262,5,,low,0.632510336,Employed,5
3787,226,product,,0.86076318,4,,medium,0.768132128,Left,5
3788,162,sales,,0.659936489,4,,medium,0.746198795,Employed,2
3789,246,support,1,0.906934658,4,,medium,0.868296005,Employed,2
3790,160,engineering,,0.678023681,2,,high,0.551965952,Employed,2
3791,256,support,,0.865802833,3,,medium,0.542659884,Employed,2
3792,233,support,,0.791645435,5,,low,0.652751972,Employed,3
3793,152,sales,1,0.736621207,3,,medium,0.9177521,Employed,2
3794,251,engineering,,0.732556558,2,,medium,0.785824883,Employed,6
3795,129,temp,,,2,,low,,Employed,
3796,198,sales,,0.812605103,4,,medium,0.854750434,Employed,7
3797,273,engineering,,,3,,high,0.899600708,Employed,3
3798,191,IT,,0.499469344,5,,low,0.660408504,Employed,2
3799,241,support,,0.670218409,3,,medium,0.682845425,Employed,3
3800,263,product,,0.686409386,3,,medium,0.786586775,Employed,3
3801,228,marketing,,,3,1,medium,0.932351385,Employed,2
3802,208,,,0.532967948,3,,medium,0.85906684,Employed,3
3803,285,sales,,0.425033366,6,,low,0.654873901,Employed,4
3804,227,sales,,0.896817968,3,,medium,0.557379859,Employed,3
3805,138,IT,,0.988752158,3,,medium,0.808017291,Employed,2
3806,138,support,,,3,,low,0.670943773,Employed,3
3807,160,sales,,0.551761812,2,,low,0.395440656,Left,3
3808,259,sales,1,,4,1,medium,0.57722289,Employed,2
3809,194,IT,,0.459517882,2,,low,0.536518703,Employed,2
3810,265,support,,0.602140343,4,,medium,0.724671108,Employed,2
3811,263,support,,0.598223299,3,,low,1,Employed,3
3812,179,sales,1,0.447721833,3,,low,0.56467658,Employed,2
3813,212,support,,0.956558412,4,,low,1,Employed,3
3814,213,IT,,0.507189789,3,,high,0.837533431,Employed,3
3815,219,marketing,,0.879366769,3,,low,0.177629072,Employed,6
3816,203,engineering,,0.463609788,5,,low,0.876434238,Employed,6
3817,229,marketing,,0.585843973,7,,low,0.116895459,Left,3
3818,136,IT,,0.546984234,2,,low,0.318171131,Left,3
3819,287,engineering,,0.918562116,6,,low,0.142112884,Left,4
3820,195,support,,0.923615706,3,,low,0.535514306,Employed,10
3821,178,sales,,0.747930365,5,,low,0.288361937,Employed,5
3822,214,IT,,0.667348845,3,,medium,0.564529324,Employed,2
3823,231,sales,,0.697534607,3,,medium,0.688211381,Employed,3
3824,155,engineering,,0.501253514,2,,medium,0.356825424,Left,3
3825,227,engineering,,0.535706628,6,,medium,0.135758958,Employed,4
3826,215,support,,0.566134519,2,,medium,0.380832868,Employed,6
3827,259,sales,,0.508098298,4,,low,0.949387297,Employed,3
3828,205,management,1,0.704796205,3,,medium,0.926319434,Employed,8
3829,239,sales,,0.906675681,4,,low,0.737456659,Left,5
3830,231,finance,,0.61830062,3,,medium,0.685533685,Employed,2
3831,218,sales,,0.577947429,3,,low,0.91606847,Employed,4
3832,203,management,,,4,,low,0.944050327,Employed,2
3833,235,IT,,,4,,medium,0.541608805,Employed,2
3834,255,sales,,1,4,,low,0.750632922,Left,6
3835,145,finance,,0.688422108,3,,low,0.685775872,Employed,2
3836,262,engineering,,0.900762845,4,,low,0.258104578,Employed,3
3837,222,sales,,0.536602107,5,,low,0.888036674,Employed,2
3838,242,IT,,0.836603339,4,,low,0.740135642,Employed,2
3839,256,support,1,0.452499458,4,,low,0.544979139,Employed,3
3840,135,sales,,0.475385821,2,,low,0.426055199,Left,3
3841,239,engineering,,0.876381963,3,,low,0.711682816,Employed,3
3842,132,support,,0.503333024,2,,low,0.420441171,Left,3
3843,155,marketing,,0.539263556,4,,high,0.862527244,Employed,3
3844,204,support,1,0.85322325,4,,low,0.688989236,Employed,8
3845,272,engineering,,0.839968062,6,,low,0.553416511,Employed,4
3846,234,sales,1,,5,,low,0.576646174,Employed,3
3847,246,sales,1,0.855755164,5,,medium,0.830532661,Left,5
3848,207,engineering,,0.796189206,4,,high,0.21615012,Employed,5
3849,227,support,,0.669444492,6,,medium,0.179518791,Employed,5
3850,189,support,,0.995240241,5,,low,0.816008448,Employed,3
3851,251,sales,,0.507166913,2,,medium,0.831089259,Employed,3
3852,262,marketing,1,0.561197658,4,1,medium,1,Employed,3
3853,111,sales,,,2,,low,0.415306571,Employed,2
3854,132,engineering,,0.799271692,3,,medium,0.857280895,Employed,3
3855,289,IT,,0.902537722,7,,low,0.126813785,Left,4
3856,139,sales,,0.528008399,2,,low,0.481879808,Left,3
3857,176,marketing,,0.734194328,4,,medium,0.498215172,Employed,2
3858,145,finance,,0.438441054,2,,medium,0.472381909,Left,3
3859,255,sales,,0.756696437,5,,medium,0.764008359,Employed,4
3860,160,marketing,,0.704216682,3,,medium,0.668903104,Employed,3
3861,144,sales,,0.57655789,2,,low,0.46589082,Left,3
3862,248,support,,0.535971359,6,,low,0.161149246,Employed,5
3863,149,admin,1,0.721686867,4,,medium,0.950963665,Employed,6
3864,128,sales,,,2,,low,0.401273121,Left,3
3865,146,sales,,0.691711853,4,,low,0.83618829,Employed,4
3866,156,support,,,4,,medium,0.674057987,Employed,2
3867,274,product,,1,5,,low,0.799561983,Left,5
3868,101,engineering,,0.918811445,2,,low,0.656529275,Employed,3
3869,128,sales,,0.516555124,2,,low,0.432162193,Left,3
3870,258,support,,0.660430758,4,,high,0.690663657,Employed,2
3871,144,finance,1,,4,,low,0.747254115,Employed,3
3872,137,engineering,1,0.96305883,5,,low,0.138037021,Employed,5
3873,289,support,1,0.888335316,6,,low,0.059956528,Left,4
3874,245,sales,,0.835255563,5,,low,0.829797729,Left,5
3875,216,support,,0.546652948,4,,low,0.817085861,Employed,2
3876,182,product,1,0.39122987,3,,low,0.138406014,Employed,3
3877,269,management,,0.929182067,4,,high,0.825443068,Employed,10
3878,213,management,,0.909913014,4,,medium,0.854593445,Employed,3
3879,275,sales,1,0.544647057,5,,high,0.107331683,Employed,4
3880,222,management,,0.692557593,4,,low,0.662379015,Employed,3
3881,192,support,1,0.627833955,2,,low,0.563828971,Employed,2
3882,223,engineering,,0.8081099,4,,low,0.164120503,Employed,4
3883,158,sales,,0.554521335,2,,low,0.365284471,Left,3
3884,155,finance,,0.526797303,4,,high,0.782101018,Employed,4
3885,240,IT,,0.905141317,6,,low,0.919912668,Employed,6
3886,307,sales,,0.975867732,6,,low,0.135754604,Left,4
3887,174,marketing,,0.759885403,5,,low,0.669573748,Employed,3
